CarID,Manufacturer,Model,Engine size,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerID
C36957,Toyota,RAV4,2.4,Hybrid,2012,87489,26495,9
C04157,Ford,Mondeo,1.8,Petrol,2019,36223,34539,18
C00944,Toyota,RAV4,2.2,Hybrid,1991,199870,2537,47
C27437,VW,Polo,1.0,Diesel,2006,134867,4075,36
C46778,VW,Polo,1.0,Petrol,1996,123819,2173,38
C38242,VW,Polo,1.0,Petrol,2009,113929,5577,9
C12053,Toyota,Yaris,1.2,Hybrid,2019,31671,28007,36
C02295,BMW,X3,3.0,Diesel,2012,64382,28812,24
C06804,Toyota,Yaris,1.2,Petrol,2013,51990,13841,47
C13660,Toyota,RAV4,2.0,Hybrid,2005,91508,14740,9
C25024,Ford,Fiesta,1.0,Petrol,2020,20885,20906,2
C45622,Toyota,Prius,1.4,Hybrid,2018,25482,38114,7
C24892,VW,Passat,1.8,Diesel,2005,94984,10239,23
C40377,VW,Golf,1.4,Diesel,2018,41678,24552,9
C44402,Porsche,718 Cayman,4.0,Petrol,1991,231890,2340,24
C32280,Ford,Mondeo,2.0,Diesel,1986,133228,2154,45
C36412,VW,Passat,1.8,Diesel,2006,132825,8219,43
C44304,Porsche,718 Cayman,2.0,Petrol,1990,61566,6063,7
C00290,VW,Polo,1.6,Diesel,2000,85142,5015,10
C30830,VW,Passat,1.6,Diesel,2007,99792,10652,41
C45552,Ford,Fiesta,1.4,Petrol,2016,56002,15375,11
C09572,Ford,Fiesta,1.2,Petrol,2007,37852,8734,20
C08823,Ford,Fiesta,1.2,Petrol,2003,173929,2459,20
C27478,VW,Passat,1.6,Diesel,1994,205581,1886,28
C45186,Ford,Mondeo,1.6,Diesel,1998,193221,2598,1
C17708,Ford,Focus,1.8,Diesel,2001,138010,5398,26
C05117,Porsche,718 Cayman,2.0,Petrol,1996,213198,2734,11
C29082,Toyota,Prius,1.4,Hybrid,1993,221460,1623,33
C37138,VW,Polo,2.0,Petrol,1996,108016,3466,8
C22479,Toyota,Prius,1.8,Hybrid,2003,65597,12440,16
C11637,Toyota,RAV4,2.2,Hybrid,2000,150814,7019,27
C36697,VW,Polo,1.2,Petrol,1993,281681,489,47
C32688,VW,Polo,1.2,Petrol,2020,3647,25755,28
C23574,VW,Polo,1.2,Petrol,2004,30727,7652,21
C38955,Toyota,RAV4,2.2,Petrol,2015,62961,30501,11
C22969,Toyota,Prius,1.8,Hybrid,2018,25924,43110,13
C27143,VW,Passat,1.4,Diesel,1988,182533,1446,26
C31878,Porsche,911,2.2,Petrol,1986,254307,1785,12
C24552,BMW,X3,3.0,Diesel,1984,301090,607,30
C40284,Ford,Focus,1.0,Petrol,1998,177473,2262,43
C14923,VW,Golf,1.2,Petrol,1990,50777,3166,18
C43231,Ford,Mondeo,1.6,Diesel,2004,90516,8826,3
C39695,Toyota,Prius,1.0,Hybrid,2007,93821,9966,7
C46748,Ford,Mondeo,1.4,Diesel,2000,69249,7322,41
C43768,VW,Golf,1.6,Diesel,2008,80062,10511,1
C26843,Ford,Focus,1.6,Hybrid,1997,188175,2930,26
C30179,VW,Passat,1.8,Diesel,2019,12089,43860,28
C09581,BMW,M5,4.0,Petrol,2015,60966,67954,36
C28680,Ford,Mondeo,1.6,Diesel,2003,128417,6217,13
C32824,Porsche,718 Cayman,4.0,Petrol,2005,147787,12342,12
C46876,Porsche,718 Cayman,2.4,Petrol,2016,43115,42206,43
C38984,Ford,Mondeo,2.0,Petrol,2003,49501,11561,39
C49188,VW,Passat,2.0,Petrol,2016,44570,29954,37
C06082,BMW,X3,2.4,Diesel,2007,61874,18769,8
C38420,VW,Polo,1.0,Petrol,2004,122789,3734,3
C19493,VW,Polo,1.6,Diesel,2002,143409,3687,48
C01128,BMW,X3,2.4,Petrol,2019,12444,53292,34
C27134,Ford,Mondeo,1.6,Diesel,2013,91184,16006,46
C27721,Ford,Focus,2.0,Petrol,1998,168293,3459,45
C36053,VW,Polo,1.2,Petrol,2007,65517,7538,44
C46373,VW,Passat,1.8,Diesel,2009,77044,15164,35
C16414,Toyota,Yaris,1.2,Hybrid,2010,122758,8264,36
C39880,Toyota,Prius,1.8,Hybrid,1997,221652,2398,23
C30452,VW,Polo,1.4,Petrol,1990,192946,972,47
C15023,Toyota,Prius,1.0,Hybrid,1990,241051,939,3
C09236,Toyota,Prius,1.4,Hybrid,2008,80416,13854,31
C09846,Toyota,RAV4,1.8,Hybrid,2002,112786,9791,6
C10021,Toyota,Prius,1.4,Hybrid,2010,119991,11854,19
C47257,Toyota,RAV4,2.4,Hybrid,1994,238534,2286,42
C04852,Ford,Fiesta,1.4,Petrol,1995,155873,1812,45
C20297,Ford,Mondeo,1.6,Diesel,1997,202316,2244,22
C04094,Ford,Mondeo,2.0,Diesel,2016,39813,30638,24
C38450,VW,Passat,1.6,Diesel,2008,106278,10855,2
C26263,VW,Passat,1.6,Diesel,1999,238481,1956,13
C48310,Toyota,RAV4,2.2,Hybrid,2012,69739,28656,13
C06246,Ford,Mondeo,2.0,Hybrid,2015,39314,32854,43
C43657,VW,Polo,1.4,Petrol,1990,251224,575,48
C42309,Toyota,Yaris,1.2,Petrol,1996,165245,1921,1
C01465,VW,Passat,1.6,Diesel,2010,72515,15759,31
C45437,VW,Passat,2.0,Diesel,2011,29546,24631,39
C40349,Ford,Mondeo,1.8,Diesel,1993,237895,1323,43
C24132,BMW,Z4,2.2,Petrol,1999,191045,3521,13
C33946,VW,Golf,1.8,Petrol,2001,70617,7100,29
C23639,Ford,Fiesta,1.4,Petrol,1988,260493,450,3
C18390,Ford,Mondeo,1.6,Diesel,2007,16576,17169,17
C38293,VW,Polo,2.0,Petrol,2019,38237,25698,14
C05287,Toyota,RAV4,1.8,Hybrid,1995,240461,2079,31
C10592,VW,Polo,1.0,Petrol,2000,233493,1114,11
C41191,VW,Passat,1.6,Diesel,2017,31884,32426,40
C38838,VW,Golf,1.6,Petrol,1995,232602,1208,29
C19081,Ford,Focus,1.8,Petrol,1994,125237,3565,45
C38551,VW,Passat,1.8,Diesel,1996,156786,3475,19
C31541,Ford,Fiesta,1.0,Petrol,2007,136399,3993,33
C42499,Toyota,Prius,1.0,Hybrid,2011,72944,15050,13
C38977,Ford,Fiesta,1.4,Diesel,2018,48063,19388,27
C30672,Porsche,Cayenne,3.0,Petrol,1999,106374,11719,4
C43519,Ford,Fiesta,1.4,Petrol,2001,115834,3718,41
C20386,Ford,Mondeo,1.6,Hybrid,1991,171015,2254,21
C14866,Toyota,Prius,1.8,Hybrid,2006,81990,13599,29
C37975,BMW,X3,2.4,Diesel,2018,47486,42807,48
C08880,VW,Golf,1.2,Petrol,2021,11817,31314,50
C26745,Toyota,Prius,1.8,Hybrid,2008,78332,15936,16
C32881,BMW,X3,2.0,Diesel,1995,156722,3796,40
C42083,VW,Golf,1.4,Diesel,2017,35825,23784,47
C38488,BMW,Z4,2.0,Petrol,2002,146137,5988,49
C46471,Ford,Focus,1.6,Petrol,1997,194625,2308,43
C22957,VW,Polo,2.0,Petrol,1993,220024,1116,46
C10408,Toyota,Yaris,1.0,Hybrid,2019,43000,23908,1
C38874,VW,Golf,1.6,Hybrid,1988,165769,1635,15
C40121,VW,Golf,1.2,Petrol,1995,126310,2592,39
C32682,Ford,Fiesta,1.4,Petrol,1992,208233,946,20
C28535,Toyota,Yaris,1.0,Hybrid,2016,54864,18186,5
C27563,Toyota,Yaris,1.2,Hybrid,2017,41181,23174,8
C22266,VW,Golf,2.0,Diesel,2008,76379,12053,2
C08327,VW,Golf,1.2,Petrol,1998,192359,1830,14
C10264,BMW,M5,4.0,Petrol,1994,306614,2118,14
C38999,Ford,Mondeo,1.8,Diesel,1987,63161,3633,9
C14855,Ford,Focus,1.8,Petrol,2016,43983,27242,24
C31700,Ford,Focus,1.6,Petrol,2007,100481,9642,29
C15487,Toyota,Yaris,1.4,Hybrid,2011,82789,12804,26
C18189,VW,Polo,1.0,Diesel,2005,98887,5016,39
C18686,Toyota,RAV4,2.0,Hybrid,1998,133299,6745,15
C36875,Ford,Focus,1.8,Petrol,2011,50306,18774,47
C19232,Toyota,RAV4,2.0,Hybrid,2002,170401,6496,12
C02300,VW,Golf,1.4,Diesel,1993,182030,1627,9
C26384,Ford,Focus,1.8,Petrol,2015,51520,24327,29
C39381,Ford,Focus,1.8,Petrol,2007,116249,9090,40
C02187,Ford,Mondeo,1.8,Hybrid,2000,167259,4498,44
C46634,VW,Golf,1.4,Hybrid,2010,103150,10888,36
C13677,Ford,Focus,1.4,Diesel,2009,121414,9245,8
C14658,BMW,X3,2.4,Diesel,1998,183732,4042,22
C26933,VW,Polo,1.4,Petrol,1999,101963,3704,24
C22809,VW,Golf,1.4,Petrol,2004,139305,4604,7
C41469,Toyota,Prius,1.8,Hybrid,1995,203148,2476,6
C22748,BMW,X3,2.0,Diesel,2005,111719,10560,3
C29254,VW,Passat,2.0,Petrol,2011,101672,14606,11
C21800,Toyota,Prius,1.4,Hybrid,1991,235176,1254,41
C04661,BMW,X3,3.0,Petrol,2005,60108,17692,36
C06395,Ford,Focus,1.6,Petrol,1992,326508,486,18
C00649,Ford,Focus,2.0,Diesel,2010,83311,15630,24
C48365,Toyota,Prius,1.8,Hybrid,2011,114453,14988,33
C15312,VW,Polo,2.0,Diesel,1995,105360,3472,2
C01393,VW,Passat,1.8,Diesel,1993,173131,2481,43
C06015,VW,Polo,2.0,Petrol,1993,109614,2804,40
C24637,BMW,X3,3.0,Diesel,1993,249904,1789,43
C13119,VW,Polo,2.0,Petrol,2003,111746,5375,11
C04549,BMW,Z4,2.0,Petrol,2001,113905,7216,26
C44161,Toyota,Yaris,1.0,Hybrid,1998,203407,1730,42
C13299,VW,Passat,1.6,Diesel,2011,15506,23819,15
C06883,Toyota,Prius,1.8,Hybrid,2018,21915,44087,48
C38573,BMW,X3,2.4,Petrol,1991,177226,2552,45
C13154,VW,Polo,2.0,Petrol,2015,73538,15725,32
C44608,VW,Passat,1.4,Diesel,2004,118428,7096,1
C28975,Ford,Focus,1.4,Diesel,1997,156082,3148,30
C42387,Ford,Mondeo,1.6,Diesel,2002,143330,5165,40
C06989,Ford,Mondeo,2.0,Hybrid,1991,242102,1342,25
C09124,Ford,Fiesta,1.2,Petrol,2000,147527,2508,32
C06206,Ford,Mondeo,1.6,Diesel,2005,113760,7953,30
C04403,BMW,M5,5.0,Petrol,2004,141846,20197,23
C16797,VW,Passat,1.4,Diesel,2000,136560,4717,45
C06234,Ford,Fiesta,1.2,Petrol,2015,53642,13517,15
C06254,VW,Golf,1.8,Petrol,1996,164657,2487,37
C11913,BMW,Z4,2.0,Petrol,2000,222846,2706,47
C02991,Ford,Focus,2.0,Diesel,2019,14969,43489,37
C25202,Toyota,RAV4,2.4,Hybrid,2011,47648,32270,13
C20077,VW,Passat,2.0,Diesel,2018,37120,37583,29
C06740,Toyota,RAV4,1.8,Hybrid,2017,43379,42795,38
C34054,Porsche,Cayenne,3.0,Diesel,2001,102598,14458,31
C46608,Ford,Mondeo,2.0,Diesel,1994,171141,2691,40
C49295,BMW,X3,3.0,Diesel,2015,52209,38050,46
C05263,BMW,M5,4.0,Petrol,2021,17094,131671,32
C38019,Ford,Mondeo,1.8,Petrol,2005,63726,11445,40
C36691,Ford,Focus,1.4,Diesel,1991,126232,2682,10
C26472,BMW,X3,2.4,Diesel,2016,44464,38164,11
C09265,Porsche,Cayenne,4.0,Petrol,2012,57818,45085,49
C17535,VW,Golf,1.8,Petrol,2016,34144,24266,4
C29470,Ford,Mondeo,2.0,Diesel,2000,48346,10010,3
C33517,BMW,M5,4.4,Petrol,1992,211336,4708,49
C39998,BMW,X3,2.4,Diesel,1998,112701,7200,35
C10566,BMW,X3,2.0,Diesel,2011,95563,17749,20
C17816,Toyota,RAV4,2.4,Hybrid,1998,199440,4241,34
C22825,Ford,Fiesta,1.0,Petrol,2021,18712,22615,27
C19870,Toyota,Prius,1.8,Hybrid,2002,86059,10124,8
C26086,VW,Passat,2.0,Diesel,2019,22351,43727,7
C25116,Ford,Focus,1.4,Petrol,2006,60784,11100,42
C33597,Ford,Focus,2.0,Petrol,2020,1500,47489,18
C24412,Ford,Mondeo,1.6,Diesel,2020,20715,39931,47
C25529,Toyota,Prius,1.8,Hybrid,2012,66327,22558,11
C10553,BMW,M5,4.0,Petrol,2016,24164,90739,46
C01443,Ford,Mondeo,1.8,Diesel,2018,35380,34096,20
C45178,VW,Golf,1.2,Hybrid,2015,74733,17207,8
C49015,Ford,Mondeo,2.0,Diesel,1994,146377,3305,49
C19659,VW,Passat,1.4,Diesel,1994,126113,3433,40
C26004,Ford,Focus,2.0,Petrol,1994,213450,1788,40
C44577,VW,Passat,1.4,Petrol,2012,64675,16901,50
C37649,VW,Golf,1.4,Petrol,2006,126664,5813,9
C47241,Ford,Mondeo,2.0,Diesel,1994,155467,3068,32
C11078,Ford,Fiesta,1.4,Petrol,2015,52033,14748,43
C09794,VW,Passat,1.8,Diesel,2013,11673,29465,47
C21125,Ford,Fiesta,1.0,Petrol,1998,154917,1886,45
C13586,Porsche,718 Cayman,2.0,Petrol,2002,131487,8142,37
C30750,VW,Passat,1.4,Petrol,2000,136368,4499,37
C48933,Ford,Fiesta,1.0,Petrol,1997,258132,708,12
C36191,Toyota,RAV4,1.8,Hybrid,2006,73737,16914,22
C25807,Toyota,Yaris,1.2,Petrol,2001,162154,2751,30
C08762,VW,Golf,1.2,Petrol,2020,30754,26382,19
C41819,VW,Golf,1.2,Hybrid,1993,238679,1039,5
C05439,Toyota,Prius,1.8,Hybrid,2013,37941,28813,5
C10230,VW,Passat,2.0,Diesel,1987,302008,542,1
C44193,VW,Golf,1.8,Petrol,2009,56590,13265,29
C07463,Toyota,Prius,1.0,Hybrid,1999,89749,6019,46
C23382,VW,Polo,1.2,Petrol,1993,180139,1228,49
C42103,Toyota,RAV4,2.2,Petrol,2006,81370,14789,39
C32792,VW,Passat,1.8,Diesel,1997,150613,3909,35
C00912,Toyota,Prius,1.4,Hybrid,2010,102038,13567,39
C02773,Ford,Focus,1.8,Petrol,2007,106524,9781,28
C36533,Toyota,RAV4,2.2,Hybrid,2009,65212,24176,20
C02352,Toyota,RAV4,2.4,Hybrid,1985,94261,4173,32
C23049,Ford,Mondeo,2.0,Diesel,2001,82403,8553,26
C35579,Ford,Mondeo,2.0,Diesel,2015,41118,28438,15
C28300,Ford,Mondeo,2.0,Diesel,2006,160624,6542,37
C49929,VW,Passat,2.0,Diesel,1988,212816,1325,11
C27825,VW,Golf,1.8,Petrol,2018,29771,28438,14
C03943,BMW,Z4,2.0,Petrol,2017,20568,38804,38
C10080,Toyota,Prius,1.4,Hybrid,1995,211518,2027,35
C30167,Ford,Focus,1.8,Petrol,2012,78808,16647,28
C12039,VW,Golf,1.8,Petrol,2011,110050,10448,11
C02596,VW,Golf,2.0,Petrol,1986,309630,360,22
C17705,Toyota,Yaris,1.4,Hybrid,1992,331468,416,38
C02443,Toyota,Yaris,1.4,Petrol,1997,123351,3112,10
C01296,Ford,Mondeo,2.0,Diesel,2002,83580,9069,14
C34822,Ford,Focus,1.6,Petrol,2021,17328,41793,6
C02650,Toyota,Prius,1.4,Hybrid,2017,48111,31193,7
C01808,Ford,Fiesta,1.2,Petrol,2007,104545,5589,35
C23936,Toyota,Prius,1.4,Hybrid,1993,162783,2705,25
C02862,VW,Polo,1.6,Petrol,2008,90199,7857,49
C11169,VW,Polo,1.0,Petrol,1995,309488,391,50
C12994,Toyota,RAV4,1.8,Hybrid,1997,176329,4199,47
C08898,Toyota,Yaris,1.2,Hybrid,2004,77117,7730,37
C09312,Ford,Mondeo,1.6,Diesel,2003,121678,6551,38
C30399,VW,Passat,2.0,Diesel,2019,31515,41513,27
C31023,Porsche,911,3.5,Petrol,2007,143705,24053,23
C32133,VW,Passat,1.4,Diesel,1994,154943,2723,33
C01749,VW,Passat,1.6,Diesel,2020,19656,42433,37
C48916,Toyota,Prius,1.0,Hybrid,2015,4000,29596,39
C18981,VW,Polo,1.4,Petrol,2005,184087,2855,13
C18938,BMW,Z4,2.0,Petrol,2018,27393,39925,7
C09655,VW,Polo,1.4,Petrol,2006,107623,5665,30
C28147,VW,Passat,1.4,Diesel,2014,39427,23756,44
C20945,VW,Passat,2.0,Diesel,2001,131196,6288,29
C04564,VW,Golf,1.4,Petrol,2001,205849,2145,47
C15260,VW,Passat,1.8,Petrol,2013,21628,26589,28
C04620,VW,Polo,2.0,Petrol,1991,151516,1765,49
C08154,Toyota,Yaris,1.4,Hybrid,2012,77253,14220,22
C07812,Ford,Mondeo,1.8,Petrol,2003,99797,7800,24
C09271,Porsche,718 Cayman,4.0,Petrol,2013,94223,31766,9
C12866,Ford,Focus,1.4,Petrol,1991,288191,614,36
C02159,VW,Golf,1.8,Diesel,2015,55535,20919,15
C48337,Toyota,Yaris,1.4,Petrol,2002,93848,5415,10
C19228,Porsche,Cayenne,4.0,Petrol,2003,140875,13525,32
C49308,Ford,Mondeo,2.0,Diesel,2018,41293,34698,42
C32249,Ford,Focus,1.0,Hybrid,1999,180422,2830,7
C14336,Ford,Focus,1.6,Petrol,2005,133045,6583,6
C47573,VW,Polo,2.0,Petrol,1994,157592,2051,34
C12751,VW,Golf,1.4,Petrol,2005,130642,5271,36
C34668,VW,Golf,2.0,Petrol,2005,153498,5241,17
C31440,VW,Polo,1.2,Petrol,1991,50797,2851,44
C16467,Ford,Focus,1.4,Petrol,1994,147070,2643,17
C12297,Toyota,Yaris,1.4,Petrol,2018,31290,23636,47
C07063,BMW,X3,3.0,Diesel,2008,73384,20784,49
C28495,Ford,Fiesta,1.2,Petrol,2004,133015,3679,49
C11922,VW,Polo,2.0,Petrol,1996,132773,2865,49
C08569,BMW,X3,2.0,Petrol,2004,93673,10745,30
C03270,VW,Golf,1.8,Petrol,2015,49421,20703,46
C22467,VW,Golf,1.2,Petrol,2013,65477,13350,18
C49642,VW,Golf,1.4,Petrol,2001,149120,3481,2
C08403,Toyota,Prius,1.8,Hybrid,2017,39125,37354,5
C12482,VW,Passat,1.8,Diesel,1987,358969,297,11
C10147,VW,Polo,1.6,Petrol,1999,190954,1927,39
C05862,VW,Passat,1.8,Diesel,1991,241078,1188,25
C37203,VW,Golf,1.8,Petrol,1988,145029,1715,50
C34799,VW,Passat,1.4,Diesel,2013,71044,18184,46
C07937,Toyota,Prius,1.8,Hybrid,1987,252499,928,49
C41967,Ford,Mondeo,2.0,Diesel,1994,150947,3184,19
C10379,Toyota,RAV4,2.4,Hybrid,1992,173681,3553,24
C13178,Toyota,RAV4,2.2,Hybrid,2018,22617,57065,11
C19365,VW,Golf,2.0,Petrol,1992,160071,2086,14
C12733,Ford,Mondeo,2.0,Diesel,1994,210265,1914,6
C15218,Toyota,Yaris,1.0,Petrol,2007,102642,5991,3
C26983,BMW,X3,3.0,Petrol,2002,159364,6908,1
C20451,VW,Polo,1.4,Petrol,2003,77594,5750,3
C33353,Ford,Mondeo,1.6,Diesel,2003,70745,9466,12
C22879,BMW,Z4,2.2,Petrol,1999,55618,9954,25
C21713,VW,Passat,1.6,Diesel,1994,163991,2701,8
C32383,Ford,Focus,2.0,Petrol,2007,111233,9953,11
C32322,Ford,Fiesta,1.4,Petrol,1989,191505,897,49
C35903,Ford,Fiesta,1.2,Petrol,1987,210690,614,30
C05905,Porsche,718 Cayman,2.4,Petrol,1992,178388,3111,25
C42165,BMW,Z4,2.0,Petrol,1994,223659,1801,31
C33202,Toyota,Yaris,1.2,Petrol,1996,156586,2065,16
C26453,VW,Golf,1.6,Diesel,1994,171139,2040,34
C38925,Ford,Focus,2.0,Diesel,2008,142212,8773,35
C14322,VW,Passat,2.0,Petrol,1996,164223,3279,9
C48607,Ford,Mondeo,1.8,Diesel,1995,199733,2131,47
C39512,Toyota,RAV4,1.8,Hybrid,2008,85780,17787,22
C08933,BMW,X3,3.0,Diesel,2019,36097,54796,26
C06464,Ford,Focus,1.4,Petrol,1996,141265,3165,4
C12373,VW,Passat,1.4,Petrol,2015,25781,26179,35
C28114,Toyota,RAV4,2.0,Hybrid,1988,138021,3335,24
C31742,Toyota,RAV4,1.8,Hybrid,2000,82248,10695,9
C16936,Ford,Focus,1.4,Petrol,2007,132743,7053,2
C25000,BMW,Z4,2.0,Petrol,2002,158420,5414,37
C26530,Toyota,RAV4,2.0,Hybrid,2003,118524,10561,13
C41235,Toyota,RAV4,1.8,Hybrid,2012,51348,29194,9
C16729,Ford,Mondeo,1.8,Diesel,1987,171421,1597,2
C20550,VW,Golf,1.4,Petrol,1987,204808,851,6
C34710,BMW,M5,4.4,Petrol,1998,150685,11820,4
C18174,VW,Passat,2.0,Diesel,2001,72734,9655,30
C11120,Toyota,RAV4,1.8,Hybrid,2000,126049,7739,37
C17645,Toyota,Yaris,1.0,Hybrid,2006,107434,6491,18
C48334,Toyota,Prius,1.0,Hybrid,2018,28817,31608,19
C26940,VW,Passat,1.8,Diesel,2011,77418,17283,27
C15506,Toyota,RAV4,2.2,Hybrid,2021,10034,74607,1
C12408,Toyota,Prius,1.0,Hybrid,2005,81457,9517,6
C15521,Porsche,911,3.5,Petrol,1994,122368,11969,7
C25341,Ford,Focus,1.6,Petrol,2012,83267,15218,3
C03127,Ford,Fiesta,1.2,Petrol,2009,39553,9880,43
C19490,Porsche,911,3.5,Petrol,2007,70710,41371,4
C35568,Ford,Mondeo,1.6,Diesel,2001,160632,4192,19
C45032,Porsche,718 Cayman,4.0,Petrol,1992,261509,1904,1
C30388,Toyota,Prius,1.0,Hybrid,2005,68477,10394,22
C27866,VW,Golf,1.4,Petrol,2003,150027,3949,29
C16101,Ford,Fiesta,1.0,Petrol,2006,107708,4662,47
C36782,Toyota,Yaris,1.4,Hybrid,2017,41156,25034,23
C30513,VW,Polo,1.2,Petrol,2017,47964,16423,34
C15573,Ford,Focus,1.8,Diesel,1998,160207,3687,18
C45357,VW,Polo,1.6,Diesel,2020,23908,28022,39
C10584,VW,Passat,1.4,Diesel,2016,61516,23652,2
C08843,Porsche,Cayenne,2.6,Petrol,2004,139055,11827,35
C11381,Porsche,718 Cayman,2.0,Petrol,2009,66753,20799,21
C17881,BMW,M5,4.4,Petrol,2007,124803,26482,28
C04521,BMW,Z4,2.2,Petrol,2007,84122,14028,5
C35374,Ford,Focus,1.4,Diesel,1989,195584,1318,41
C16055,BMW,Z4,2.2,Petrol,1995,240065,1739,44
C35706,Toyota,RAV4,2.2,Hybrid,2006,119969,13380,42
C21403,Ford,Mondeo,1.8,Diesel,2006,129110,8010,14
C11336,VW,Polo,1.4,Petrol,2007,93850,6698,5
C36198,Toyota,Yaris,1.4,Hybrid,1999,134387,3914,13
C01290,BMW,X3,3.0,Diesel,2015,27962,43995,14
C11427,Toyota,Yaris,1.2,Petrol,2012,93109,9817,3
C39991,VW,Golf,1.4,Hybrid,2010,56027,15060,40
C03936,Toyota,Prius,1.8,Hybrid,1995,140770,4199,28
C45618,Ford,Focus,1.4,Petrol,2017,52878,24306,10
C42346,Ford,Mondeo,1.6,Diesel,2012,50347,19681,1
C37521,Porsche,911,3.0,Petrol,1998,160288,10667,30
C21073,Ford,Focus,1.0,Petrol,2016,52352,19281,47
C48685,VW,Golf,1.6,Petrol,1989,263572,608,23
C01452,VW,Polo,1.6,Petrol,2012,74361,11451,5
C01502,Ford,Mondeo,2.0,Diesel,2014,52369,24826,8
C42279,VW,Passat,2.0,Diesel,2006,133885,8591,41
C35533,VW,Passat,1.8,Diesel,2007,87886,12308,6
C42306,Toyota,RAV4,2.2,Petrol,2022,6650,67640,50
C02636,VW,Passat,1.6,Petrol,2001,208457,2792,30
C31112,VW,Passat,2.0,Diesel,2007,107443,11255,27
C37914,VW,Passat,1.6,Diesel,1994,205559,1886,24
C44288,Ford,Fiesta,1.0,Petrol,2001,125714,2912,45
C43930,Toyota,Yaris,1.4,Hybrid,1992,130324,2534,23
C47509,Ford,Focus,1.0,Diesel,2004,103857,6392,27
C45359,Ford,Focus,1.8,Petrol,2006,76647,11325,5
C45670,Toyota,Prius,1.4,Hybrid,2014,82271,20404,28
C13452,VW,Golf,1.4,Petrol,2020,19603,30341,43
C25951,VW,Golf,1.6,Petrol,1995,267831,872,17
C19578,VW,Golf,1.2,Petrol,2015,29164,19077,15
C48565,Ford,Mondeo,2.0,Petrol,2020,12604,44427,22
C31015,Ford,Fiesta,1.4,Petrol,2011,93459,8545,14
C40491,Ford,Focus,1.6,Petrol,2018,45172,29136,50
C27755,Ford,Focus,1.0,Petrol,2020,11612,31871,26
C41667,Toyota,Yaris,1.4,Hybrid,1998,117125,4188,40
C20686,VW,Polo,1.4,Petrol,1993,275961,557,7
C40508,BMW,M5,5.0,Petrol,2008,88533,39517,17
C42385,Toyota,Yaris,1.4,Hybrid,1994,151869,2435,40
C37755,VW,Passat,1.8,Diesel,2019,37644,37994,33
C14294,Ford,Fiesta,1.4,Petrol,2008,77433,7828,48
C27403,Ford,Fiesta,1.0,Petrol,2012,101167,7300,33
C16876,Toyota,RAV4,2.4,Hybrid,2008,62081,24111,5
C48254,VW,Passat,1.6,Diesel,2014,44774,24589,45
C05176,Toyota,Prius,1.0,Hybrid,2011,62277,16152,8
C03316,Toyota,Prius,1.0,Hybrid,1987,295799,461,43
C46336,VW,Polo,2.0,Diesel,1993,223039,1141,41
C08414,Toyota,Yaris,1.2,Petrol,1995,166871,1773,31
C11197,Ford,Fiesta,1.4,Petrol,1993,181609,1276,27
C21413,Toyota,Yaris,1.2,Hybrid,1988,271193,523,7
C13658,Porsche,Cayenne,4.0,Petrol,2002,101919,17081,33
C02232,Toyota,RAV4,1.8,Petrol,2004,69129,12723,1
C04467,VW,Golf,1.4,Petrol,1997,226527,1364,11
C49107,Toyota,Yaris,1.0,Hybrid,2015,35359,19166,27
C18593,Ford,Mondeo,1.4,Hybrid,2000,119006,5853,18
C03704,Ford,Mondeo,1.8,Diesel,2008,120909,9755,1
C11101,Porsche,Cayenne,2.6,Diesel,2005,53413,24613,40
C26595,Ford,Fiesta,1.4,Hybrid,1998,87417,4500,50
C30491,VW,Passat,1.6,Petrol,2005,14086,15322,36
C47847,Toyota,Prius,1.4,Hybrid,1999,72791,8009,50
C44175,BMW,M5,4.4,Petrol,2002,57653,30604,12
C01885,BMW,M5,5.0,Petrol,2015,75406,69028,18
C00458,VW,Golf,1.4,Hybrid,2003,166709,4126,40
C32349,Toyota,Prius,1.0,Hybrid,2017,33319,28811,15
C20833,Ford,Focus,1.0,Diesel,1992,77781,3458,7
C16621,BMW,X3,2.4,Diesel,1994,168572,3523,10
C00589,VW,Polo,2.0,Petrol,1988,160189,1345,22
C42771,Toyota,Prius,1.8,Hybrid,1999,144045,5340,38
C16180,Ford,Focus,1.4,Petrol,1998,133021,3862,27
C22877,Ford,Mondeo,1.8,Diesel,2001,122327,6051,14
C30705,VW,Polo,1.2,Petrol,2001,107238,3769,26
C06099,Ford,Mondeo,1.4,Diesel,1992,179053,1842,12
C45926,Toyota,Yaris,1.0,Petrol,2006,115664,5084,47
C01345,BMW,X3,2.0,Diesel,2009,56175,20309,9
C00469,BMW,X3,2.0,Diesel,2016,47735,34147,37
C47124,Toyota,RAV4,1.8,Hybrid,1990,246204,1413,1
C49008,VW,Polo,1.2,Petrol,1996,168036,1663,35
C43702,BMW,X3,2.4,Petrol,2005,123261,10087,30
C12354,Ford,Focus,1.6,Petrol,2019,4527,39130,36
C06302,VW,Polo,2.0,Diesel,2018,30878,26354,6
C44276,Toyota,Prius,1.4,Hybrid,2013,99733,16854,36
C15667,Toyota,Prius,1.4,Hybrid,2007,86860,12391,50
C16299,VW,Polo,2.0,Petrol,1985,246579,514,3
C20586,Ford,Fiesta,1.4,Petrol,1998,161888,2106,46
C03290,Toyota,Yaris,1.2,Hybrid,2013,52010,16607,40
